0.025000 0.025000 50.000000
0.025000 0.075000 100.000000
0.025000 0.125000 100.000000
0.025000 0.175000 100.000000
0.025000 0.225000 100.000000
0.025000 0.275000 100.000000
0.025000 0.325000 100.000000
0.025000 0.375000 100.000000
0.025000 0.425000 100.000000
0.025000 0.475000 100.000000
0.025000 0.525000 100.000000
0.025000 0.575000 100.000000
0.025000 0.625000 100.000000
0.025000 0.675000 100.000000
0.025000 0.725000 100.000000
0.025000 0.775000 100.000000
0.025000 0.825000 100.000000
0.025000 0.875000 100.000000
0.025000 0.925000 100.000000
0.025000 0.975000 100.000000
0.075000 0.025000 0.000000
0.075000 0.075000 50.000000
0.075000 0.125000 100.000000
0.075000 0.175000 100.000000
0.075000 0.225000 100.000000
0.075000 0.275000 100.000000
0.075000 0.325000 100.000000
0.075000 0.375000 100.000000
0.075000 0.425000 100.000000
0.075000 0.475000 100.000000
0.075000 0.525000 100.000000
0.075000 0.575000 100.000000
0.075000 0.625000 100.000000
0.075000 0.675000 100.000000
0.075000 0.725000 100.000000
0.075000 0.775000 100.000000
0.075000 0.825000 100.000000
0.075000 0.875000 100.000000
0.075000 0.925000 100.000000
0.075000 0.975000 100.000000
0.125000 0.025000 0.000000
0.125000 0.075000 0.000000
0.125000 0.125000 50.000000
0.125000 0.175000 100.000000
0.125000 0.225000 100.000000
0.125000 0.275000 100.000000
0.125000 0.325000 100.000000
0.125000 0.375000 100.000000
0.125000 0.425000 100.000000
0.125000 0.475000 100.000000
0.125000 0.525000 100.000000
0.125000 0.575000 100.000000
0.125000 0.625000 100.000000
0.125000 0.675000 100.000000
0.125000 0.725000 100.000000
0.125000 0.775000 100.000000
0.125000 0.825000 100.000000
0.125000 0.875000 100.000000
0.125000 0.925000 100.000000
0.125000 0.975000 100.000000
0.175000 0.025000 0.000000
0.175000 0.075000 0.000000
0.175000 0.125000 0.000000
0.175000 0.175000 50.000000
0.175000 0.225000 100.000000
0.175000 0.275000 100.000000
0.175000 0.325000 100.000000
0.175000 0.375000 100.000000
0.175000 0.425000 100.000000
0.175000 0.475000 100.000000
0.175000 0.525000 100.000000
0.175000 0.575000 100.000000
0.175000 0.625000 100.000000
0.175000 0.675000 100.000000
0.175000 0.725000 100.000000
0.175000 0.775000 100.000000
0.175000 0.825000 100.000000
0.175000 0.875000 100.000000
0.175000 0.925000 100.000000
0.175000 0.975000 100.000000
0.225000 0.025000 0.000000
0.225000 0.075000 0.000000
0.225000 0.125000 0.000000
0.225000 0.175000 0.000000
0.225000 0.225000 50.000000
0.225000 0.275000 100.000000
0.225000 0.325000 100.000000
0.225000 0.375000 100.000000
0.225000 0.425000 100.000000
0.225000 0.475000 100.000000
0.225000 0.525000 100.000000
0.225000 0.575000 100.000000
0.225000 0.625000 100.000000
0.225000 0.675000 100.000000
0.225000 0.725000 100.000000
0.225000 0.775000 100.000000
0.225000 0.825000 100.000000
0.225000 0.875000 100.000000
0.225000 0.925000 100.000000
0.225000 0.975000 100.000000
0.275000 0.025000 0.000000
0.275000 0.075000 0.000000
0.275000 0.125000 0.000000
0.275000 0.175000 0.000000
0.275000 0.225000 0.000000
0.275000 0.275000 50.000000
0.275000 0.325000 100.000000
0.275000 0.375000 100.000000
0.275000 0.425000 100.000000
0.275000 0.475000 100.000000
0.275000 0.525000 100.000000
0.275000 0.575000 100.000000
0.275000 0.625000 100.000000
0.275000 0.675000 100.000000
0.275000 0.725000 100.000000
0.275000 0.775000 100.000000
0.275000 0.825000 100.000000
0.275000 0.875000 100.000000
0.275000 0.925000 100.000000
0.275000 0.975000 100.000000
0.325000 0.025000 0.000000
0.325000 0.075000 0.000000
0.325000 0.125000 0.000000
0.325000 0.175000 0.000000
0.325000 0.225000 0.000000
0.325000 0.275000 0.000000
0.325000 0.325000 50.000000
0.325000 0.375000 100.000000
0.325000 0.425000 100.000000
0.325000 0.475000 100.000000
0.325000 0.525000 100.000000
0.325000 0.575000 100.000000
0.325000 0.625000 100.000000
0.325000 0.675000 100.000000
0.325000 0.725000 100.000000
0.325000 0.775000 100.000000
0.325000 0.825000 100.000000
0.325000 0.875000 100.000000
0.325000 0.925000 100.000000
0.325000 0.975000 100.000000
0.375000 0.025000 0.000000
0.375000 0.075000 0.000000
0.375000 0.125000 0.000000
0.375000 0.175000 0.000000
0.375000 0.225000 0.000000
0.375000 0.275000 0.000000
0.375000 0.325000 0.000000
0.375000 0.375000 50.000000
0.375000 0.425000 100.000000
0.375000 0.475000 100.000000
0.375000 0.525000 100.000000
0.375000 0.575000 100.000000
0.375000 0.625000 100.000000
0.375000 0.675000 100.000000
0.375000 0.725000 100.000000
0.375000 0.775000 100.000000
0.375000 0.825000 100.000000
0.375000 0.875000 100.000000
0.375000 0.925000 100.000000
0.375000 0.975000 100.000000
0.425000 0.025000 0.000000
0.425000 0.075000 0.000000
0.425000 0.125000 0.000000
0.425000 0.175000 0.000000
0.425000 0.225000 0.000000
0.425000 0.275000 0.000000
0.425000 0.325000 0.000000
