0.016667 0.016667 0.016366
0.016667 0.050000 0.016187
0.016667 0.083333 0.015830
0.016667 0.116667 0.015300
0.016667 0.150000 0.014603
0.016667 0.183333 0.013745
0.016667 0.216667 0.012737
0.016667 0.250000 0.011589
0.016667 0.283333 0.010314
0.016667 0.316667 0.008926
0.016667 0.350000 0.007440
0.016667 0.383333 0.005873
0.016667 0.416667 0.004242
0.016667 0.450000 0.002564
0.016667 0.483333 0.000858
0.050000 0.016667 0.047435
0.050000 0.050000 0.046915
0.050000 0.083333 0.045881
0.050000 0.116667 0.044345
0.050000 0.150000 0.042323
0.050000 0.183333 0.039837
0.050000 0.216667 0.036914
0.050000 0.250000 0.033588
0.050000 0.283333 0.029893
0.050000 0.316667 0.025870
0.050000 0.350000 0.021565
0.050000 0.383333 0.017022
0.050000 0.416667 0.012294
0.050000 0.450000 0.007431
0.050000 0.483333 0.002486
0.083333 0.016667 0.076284
0.083333 0.050000 0.075448
0.083333 0.083333 0.073786
0.083333 0.116667 0.071315
0.083333 0.150000 0.068063
0.083333 0.183333 0.064065
0.083333 0.216667 0.059365
0.083333 0.250000 0.054015
0.083333 0.283333 0.048073
0.083333 0.316667 0.041604
0.083333 0.350000 0.034680
0.083333 0.383333 0.027375
0.083333 0.416667 0.019771
0.083333 0.450000 0.011950
0.083333 0.483333 0.003998
0.116667 0.016667 0.102914
0.116667 0.050000 0.101787
0.116667 0.083333 0.099544
0.116667 0.116667 0.096211
0.116667 0.150000 0.091823
0.116667 0.183333 0.086430
0.116667 0.216667 0.080089
0.116667 0.250000 0.072871
0.116667 0.283333 0.064855
0.116667 0.316667 0.056128
0.116667 0.350000 0.046786
0.116667 0.383333 0.036932
0.116667 0.416667 0.026673
0.116667 0.450000 0.016121
0.116667 0.483333 0.005394
0.150000 0.016667 0.127325
0.150000 0.050000 0.125930
0.150000 0.083333 0.123156
0.150000 0.116667 0.119032
0.150000 0.150000 0.113603
0.150000 0.183333 0.106930
0.150000 0.216667 0.099086
0.150000 0.250000 0.090156
0.150000 0.283333 0.080238
0.150000 0.316667 0.069441
0.150000 0.350000 0.057884
0.150000 0.383333 0.045692
0.150000 0.416667 0.032999
0.150000 0.450000 0.019945
0.150000 0.483333 0.006673
0.183333 0.016667 0.149517
0.183333 0.050000 0.147879
0.183333 0.083333 0.144621
0.183333 0.116667 0.139778
0.183333 0.150000 0.133403
0.183333 0.183333 0.125568
0.183333 0.216667 0.116356
0.183333 0.250000 0.105870
0.183333 0.283333 0.094223
0.183333 0.316667 0.081545
0.183333 0.350000 0.067972
0.183333 0.383333 0.053656
0.183333 0.416667 0.038751
0.183333 0.450000 0.023422
0.183333 0.483333 0.007836
0.216667 0.016667 0.169490
0.216667 0.050000 0.167633
0.216667 0.083333 0.163939
0.216667 0.116667 0.158449
0.216667 0.150000 0.151224
0.216667 0.183333 0.142341
0.216667 0.216667 0.131899
0.216667 0.250000 0.120012
0.216667 0.283333 0.106810
0.216667 0.316667 0.092437
0.216667 0.350000 0.077052
0.216667 0.383333 0.060823
0.216667 0.416667 0.043927
0.216667 0.450000 0.026550
0.216667 0.483333 0.008883
0.250000 0.016667 0.187243
0.250000 0.050000 0.185192
0.250000 0.083333 0.181111
0.250000 0.116667 0.175046
0.250000 0.150000 0.167064
0.250000 0.183333 0.157251
0.250000 0.216667 0.145715
0.250000 0.250000 0.132583
0.250000 0.283333 0.117998
0.250000 0.316667 0.102120
0.250000 0.350000 0.085123
0.250000 0.383333 0.067194
0.250000 0.416667 0.048529
0.250000 0.450000 0.029331
0.250000 0.483333 0.009813
0.283333 0.016667 0.202777
0.283333 0.050000 0.200556
0.283333 0.083333 0.196137
0.283333 0.116667 0.189569
0.283333 0.150000 0.180924
0.283333 0.183333 0.170297
0.283333 0.216667 0.157804
0.283333 0.250000 0.143582
0.283333 0.283333 0.127787
0.283333 0.316667 0.110592
0.283333 0.350000 0.092185
