0.008333 0.012500 0.008331
0.008333 0.037500 0.008280
0.008333 0.062500 0.008177
0.008333 0.087500 0.008025
0.008333 0.112500 0.007822
0.008333 0.137500 0.007572
0.008333 0.162500 0.007275
0.008333 0.187500 0.006933
0.008333 0.212500 0.006548
0.008333 0.237500 0.006123
0.008333 0.262500 0.005660
0.008333 0.287500 0.005162
0.008333 0.312500 0.004632
0.008333 0.337500 0.004074
0.008333 0.362500 0.003491
0.008333 0.387500 0.002886
0.008333 0.412500 0.002263
0.008333 0.437500 0.001627
0.008333 0.462500 0.000980
0.008333 0.487500 0.000327
0.025000 0.012500 0.024439
0.025000 0.037500 0.024288
0.025000 0.062500 0.023987
0.025000 0.087500 0.023539
0.025000 0.112500 0.022946
0.025000 0.137500 0.022211
0.025000 0.162500 0.021339
0.025000 0.187500 0.020336
0.025000 0.212500 0.019207
0.025000 0.237500 0.017960
0.025000 0.262500 0.016602
0.025000 0.287500 0.015141
0.025000 0.312500 0.013588
0.025000 0.337500 0.011950
0.025000 0.362500 0.010239
0.025000 0.387500 0.008465
0.025000 0.412500 0.006639
0.025000 0.437500 0.004771
0.025000 0.462500 0.002875
0.025000 0.487500 0.000960
0.041667 0.012500 0.039991
0.041667 0.037500 0.039744
0.041667 0.062500 0.039253
0.041667 0.087500 0.038519
0.041667 0.112500 0.037548
0.041667 0.137500 0.036345
0.041667 0.162500 0.034919
0.041667 0.187500 0.033277
0.041667 0.212500 0.031430
0.041667 0.237500 0.029389
0.041667 0.262500 0.027167
0.041667 0.287500 0.024777
0.041667 0.312500 0.022235
0.041667 0.337500 0.019555
0.041667 0.362500 0.016755
0.041667 0.387500 0.013852
0.041667 0.412500 0.010863
0.041667 0.437500 0.007808
0.041667 0.462500 0.004704
0.041667 0.487500 0.001571
0.058333 0.012500 0.054988
0.058333 0.037500 0.054649
0.058333 0.062500 0.053973
0.058333 0.087500 0.052964
0.058333 0.112500 0.051629
0.058333 0.137500 0.049975
0.058333 0.162500 0.048014
0.058333 0.187500 0.045756
0.058333 0.212500 0.043216
0.058333 0.237500 0.040410
0.058333 0.262500 0.037354
0.058333 0.287500 0.034069
0.058333 0.312500 0.030573
0.058333 0.337500 0.026889
0.058333 0.362500 0.023039
0.058333 0.387500 0.019047
0.058333 0.412500 0.014937
0.058333 0.437500 0.010736
0.058333 0.462500 0.006468
0.058333 0.487500 0.002160
0.075000 0.012500 0.069429
0.075000 0.037500 0.069001
0.075000 0.062500 0.068148
0.075000 0.087500 0.066874
0.075000 0.112500 0.065188
0.075000 0.137500 0.063100
0.075000 0.162500 0.060624
0.075000 0.187500 0.057773
0.075000 0.212500 0.054566
0.075000 0.237500 0.051023
0.075000 0.262500 0.047165
0.075000 0.287500 0.043016
0.075000 0.312500 0.038603
0.075000 0.337500 0.033951
0.075000 0.362500 0.029090
0.075000 0.387500 0.024049
0.075000 0.412500 0.018860
0.075000 0.437500 0.013555
0.075000 0.462500 0.008167
0.075000 0.487500 0.002728
0.091667 0.012500 0.083316
0.091667 0.037500 0.082802
0.091667 0.062500 0.081778
0.091667 0.087500 0.080250
0.091667 0.112500 0.078227
0.091667 0.137500 0.075721
0.091667 0.162500 0.072749
0.091667 0.187500 0.069328
0.091667 0.212500 0.065480
0.091667 0.237500 0.061228
0.091667 0.262500 0.056599
0.091667 0.287500 0.051620
0.091667 0.312500 0.046324
0.091667 0.337500 0.040741
0.091667 0.362500 0.034908
0.091667 0.387500 0.028859
0.091667 0.412500 0.022633
0.091667 0.437500 0.016267
0.091667 0.462500 0.009800
0.091667 0.487500 0.003273
0.108333 0.012500 0.096647
0.108333 0.037500 0.096051
0.108333 0.062500 0.094863
0.108333 0.087500 0.093090
0.108333 0.112500 0.090744
0.108333 0.137500 0.087837
0.108333 0.162500 0.084389
0.108333 0.187500 0.080421
0.108333 0.212500 0.075957
0.108333 0.237500 0.071025
0.108333 0.262500 0.065655
0.108333 0.287500 0.059880
0.108333 0.312500 0.053736
0.108333 0.337500 0.047260
0.108333 0.362500 0.040494
0.108333 0.387500 0.033477
0.108333 0.412500 0.026254
0.108333 0.437500 0.018869
0.108333 0.462500 0.011368
0.108333 0.487500 0.003797
0.125000 0.012500 0.109423
0.125000 0.037500 0.108749
0.125000 0.062500 0.107403
0.125000 0.087500 0.105396
0.125000 0.112500 0.102739
0.125000 0.137500 0.099449
0.125000 0.162500 0.095545
0.125000 0.187500 0.091052
0.125000 0.212500 0.085998
0.125000 0.237500 0.080414
0.125000 0.262500 0.074334
0.125000 0.287500 0.067796
0.125000 0.312500 0.060839
0.125000 0.337500 0.053508
0.125000 0.362500 0.045846
0.125000 0.387500 0.037902
0.125000 0.412500 0.029725
0.125000 0.437500 0.021364
0.125000 0.462500 0.012871
0.125000 0.487500 0.004299
0.141667 0.012500 0.121644
0.141667 0.037500 0.120894
0.141667 0.062500 0.119399
0.141667 0.087500 0.117167
0.141667 0.112500 0.114213
0.141667 0.137500 0.110555
0.141667 0.162500 0.106216
0.141667 0.187500 0.101221
0.141667 0.212500 0.095603
0.141667 0.237500 0.089395
0.141667 0.262500 0.082636
0.141667 0.287500 0.075367
0.141667 0.312500 0.067634
0.141667 0.337500 0.059484
0.141667 0.362500 0.050967
0.141667 0.387500 0.042136
0.141667 0.412500 0.033045
0.141667 0.437500 0.023750
0.141667 0.462500 0.014309
0.141667 0.487500 0.004779
0.158333 0.012500 0.133309
0.158333 0.037500 0.132487
0.158333 0.062500 0.130849
0.158333 0.087500 0.128403
0.158333 0.112500 0.125166
0.158333 0.137500 0.121157
0.158333 0.162500 0.116402
0.158333 0.187500 0.110928
0.158333 0.212500 0.104771
0.158333 0.237500 0.097968
0.158333 0.262500 0.090560
0.158333 0.287500 0.082595
0.158333 0.312500 0.074120
0.158333 0.337500 0.065188
0.158333 0.362500 0.055854
0.158333 0.387500 0.046176
0.158333 0.412500 0.036214
0.158333 0.437500 0.026027
0.158333 0.462500 0.015681
0.158333 0.487500 0.005238
0.175000 0.012500 0.144419
0.175000 0.037500 0.143529
0.175000 0.062500 0.141754
0.175000 0.087500 0.139105
0.175000 0.112500 0.135598
0.175000 0.137500 0.131255
0.175000 0.162500 0.126103
0.175000 0.187500 0.120173
0.175000 0.212500 0.113503
0.175000 0.237500 0.106132
0.175000 0.262500 0.098108
0.175000 0.287500 0.089478
0.175000 0.312500 0.080297
0.175000 0.337500 0.070621
0.175000 0.362500 0.060509
0.175000 0.387500 0.050025
0.175000 0.412500 0.039232
0.175000 0.437500 0.028197
0.175000 0.462500 0.016988
0.175000 0.487500 0.005674
0.191667 0.012500 0.154974
