0.025000 0.025000 0.024300
0.025000 0.075000 0.023702
0.025000 0.125000 0.022520
0.025000 0.175000 0.020783
0.025000 0.225000 0.018535
0.025000 0.275000 0.015830
0.025000 0.325000 0.012736
0.025000 0.375000 0.009328
0.025000 0.425000 0.005690
0.025000 0.475000 0.001912
0.075000 0.025000 0.069161
0.075000 0.075000 0.067458
0.075000 0.125000 0.064094
0.075000 0.175000 0.059152
0.075000 0.225000 0.052753
0.075000 0.275000 0.045055
0.075000 0.325000 0.036248
0.075000 0.375000 0.026549
0.075000 0.425000 0.016195
0.075000 0.475000 0.005443
0.125000 0.025000 0.109038
0.125000 0.075000 0.106353
0.125000 0.125000 0.101049
0.125000 0.175000 0.093258
0.125000 0.225000 0.083169
0.125000 0.275000 0.071033
0.125000 0.325000 0.057148
0.125000 0.375000 0.041856
0.125000 0.425000 0.025533
0.125000 0.475000 0.008581
0.175000 0.025000 0.143930
0.175000 0.075000 0.140386
0.175000 0.125000 0.133385
0.175000 0.175000 0.123100
0.175000 0.225000 0.109784
0.175000 0.275000 0.093764
0.175000 0.325000 0.075436
0.175000 0.375000 0.055250
0.175000 0.425000 0.033704
0.175000 0.475000 0.011328
0.225000 0.025000 0.173837
0.225000 0.075000 0.169557
0.225000 0.125000 0.161101
0.225000 0.175000 0.148679
0.225000 0.225000 0.132596
0.225000 0.275000 0.113248
0.225000 0.325000 0.091111
0.225000 0.375000 0.066730
0.225000 0.425000 0.040707
0.225000 0.475000 0.013681
0.275000 0.025000 0.198760
0.275000 0.075000 0.193866
0.275000 0.125000 0.184198
0.275000 0.175000 0.169995
0.275000 0.225000 0.151606
0.275000 0.275000 0.129484
0.275000 0.325000 0.104173
0.275000 0.375000 0.076298
0.275000 0.425000 0.046543
0.275000 0.475000 0.015643
0.325000 0.025000 0.218699
0.325000 0.075000 0.213314
0.325000 0.125000 0.202676
0.325000 0.175000 0.187048
0.325000 0.225000 0.166814
0.325000 0.275000 0.142473
0.325000 0.325000 0.114623
0.325000 0.375000 0.083951
0.325000 0.425000 0.051212
0.325000 0.475000 0.017212
0.375000 0.025000 0.233653
0.375000 0.075000 0.227899
0.375000 0.125000 0.216534
0.375000 0.175000 0.199838
0.375000 0.225000 0.178220
0.375000 0.275000 0.152214
0.375000 0.325000 0.122461
0.375000 0.375000 0.089691
0.375000 0.425000 0.054714
0.375000 0.475000 0.018389
0.425000 0.025000 0.243622
0.425000 0.075000 0.237623
0.425000 0.125000 0.225773
0.425000 0.175000 0.208364
0.425000 0.225000 0.185824
0.425000 0.275000 0.158709
0.425000 0.325000 0.127686
0.425000 0.375000 0.093518
0.425000 0.425000 0.057048
0.425000 0.475000 0.019173
0.475000 0.025000 0.248606
0.475000 0.075000 0.242485
0.475000 0.125000 0.230392
0.475000 0.175000 0.212627
0.475000 0.225000 0.189626
0.475000 0.275000 0.161956
0.475000 0.325000 0.130298
0.475000 0.375000 0.095432
0.475000 0.425000 0.058215
0.475000 0.475000 0.019566
0.525000 0.025000 0.248606
0.525000 0.075000 0.242485
0.525000 0.125000 0.230392
0.525000 0.175000 0.212627
0.525000 0.225000 0.189626
0.525000 0.275000 0.161956
0.525000 0.325000 0.130298
0.525000 0.375000 0.095432
0.525000 0.425000 0.058215
0.525000 0.475000 0.019566
0.575000 0.025000 0.243622
0.575000 0.075000 0.237623
0.575000 0.125000 0.225773
0.575000 0.175000 0.208364
0.575000 0.225000 0.185824
0.575000 0.275000 0.158709
0.575000 0.325000 0.127686
0.575000 0.375000 0.093518
0.575000 0.425000 0.057048
0.575000 0.475000 0.019173
0.625000 0.025000 0.233653
0.625000 0.075000 0.227899
0.625000 0.125000 0.216534
0.625000 0.175000 0.199838
0.625000 0.225000 0.178220
0.625000 0.275000 0.152214
0.625000 0.325000 0.122461
0.625000 0.375000 0.089691
0.625000 0.425000 0.054714
0.625000 0.475000 0.018389
0.675000 0.025000 0.218699
0.675000 0.075000 0.213314
0.675000 0.125000 0.202676
0.675000 0.175000 0.187048
0.675000 0.225000 0.166814
0.675000 0.275000 0.142473
0.675000 0.325000 0.114623
0.675000 0.375000 0.083951
0.675000 0.425000 0.051212
0.675000 0.475000 0.017212
0.725000 0.025000 0.198760
0.725000 0.075000 0.193866
0.725000 0.125000 0.184198
0.725000 0.175000 0.169995
0.725000 0.225000 0.151606
0.725000 0.275000 0.129484
0.725000 0.325000 0.104173
0.725000 0.375000 0.076298
0.725000 0.425000 0.046543
0.725000 0.475000 0.015643
0.775000 0.025000 0.173837
0.775000 0.075000 0.169557
0.775000 0.125000 0.161101
0.775000 0.175000 0.148679
0.775000 0.225000 0.132596
0.775000 0.275000 0.113248
0.775000 0.325000 0.091111
0.775000 0.375000 0.066730
0.775000 0.425000 0.040707
0.775000 0.475000 0.013681
0.825000 0.025000 0.143930
0.825000 0.075000 0.140386
0.825000 0.125000 0.133385
0.825000 0.175000 0.123100
0.825000 0.225000 0.109784
0.825000 0.275000 0.093764
0.825000 0.325000 0.075436
0.825000 0.375000 0.055250
0.825000 0.425000 0.033704
0.825000 0.475000 0.011328
0.875000 0.025000 0.109038
0.875000 0.075000 0.106353
0.875000 0.125000 0.101049
0.875000 0.175000 0.093258
0.875000 0.225000 0.083169
0.875000 0.275000 0.071033
0.875000 0.325000 0.057148
0.875000 0.375000 0.041856
0.875000 0.425000 0.025533
0.875000 0.475000 0.008581
0.925000 0.025000 0.069161
0.925000 0.075000 0.067458
0.925000 0.125000 0.064094
0.925000 0.175000 0.059152
0.925000 0.225000 0.052753
0.925000 0.275000 0.045055
0.925000 0.325000 0.036248
0.925000 0.375000 0.026549
0.925000 0.425000 0.016195
0.925000 0.475000 0.005443
0.975000 0.025000 0.024300
0.975000 0.075000 0.023702
0.975000 0.125000 0.022520
0.975000 0.175000 0.020783
0.975000 0.225000 0.018535
0.975000 0.275000 0.015830
0.975000 0.325000 0.012736
0.975000 0.375000 0.009328
0.975000 0.425000 0.005690
0.975000 0.475000 0.001912
